orig_taxid,kingdom,phylum,class,order,family,genus,species,id,db,matched_taxid,url,rank
237934,Eukaryota,Streptophyta,Magnoliopsida,Dipsacales,Adoxaceae,Viburnum,Viburnum edule,1941799872,nucleotide,4204,,genus
237934,Eukaryota,Streptophyta,Magnoliopsida,Dipsacales,Adoxaceae,Viburnum,Viburnum edule,1941799866,nucleotide,4204,,genus
237934,Eukaryota,Streptophyta,Magnoliopsida,Dipsacales,Adoxaceae,Viburnum,Viburnum edule,1941799865,nucleotide,4204,,genus
237934,Eukaryota,Streptophyta,Magnoliopsida,Dipsacales,Adoxaceae,Viburnum,Viburnum edule,2523517997,nucleotide,4204,,genus
237934,Eukaryota,Streptophyta,Magnoliopsida,Dipsacales,Adoxaceae,Viburnum,Viburnum edule,2090601199,nucleotide,4204,,genus
237934,Eukaryota,Streptophyta,Magnoliopsida,Dipsacales,Adoxaceae,Viburnum,Viburnum edule,1766753929,nucleotide,4204,,genus
237934,Eukaryota,Streptophyta,Magnoliopsida,Dipsacales,Adoxaceae,Viburnum,Viburnum edule,1108486595,nucleotide,4204,,genus
237934,Eukaryota,Streptophyta,Magnoliopsida,Dipsacales,Adoxaceae,Viburnum,Viburnum edule,1125802313,nucleotide,4204,,genus
237934,Eukaryota,Streptophyta,Magnoliopsida,Dipsacales,Adoxaceae,Viburnum,Viburnum edule,1766753858,nucleotide,4204,,genus
237934,Eukaryota,Streptophyta,Magnoliopsida,Dipsacales,Adoxaceae,Viburnum,Viburnum edule,1770690841,nucleotide,4204,,genus
237934,Eukaryota,Streptophyta,Magnoliopsida,Dipsacales,Adoxaceae,Viburnum,Viburnum edule,2177180755,nucleotide,4204,,genus
237934,Eukaryota,Streptophyta,Magnoliopsida,Dipsacales,Adoxaceae,Viburnum,Viburnum edule,1905076659,nucleotide,4204,,genus
237934,Eukaryota,Streptophyta,Magnoliopsida,Dipsacales,Adoxaceae,Viburnum,Viburnum edule,1905076652,nucleotide,4204,,genus
3618,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,,1854235982,nucleotide,3618,,genus
3618,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,,1611804892,nucleotide,3618,,genus
3618,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,,1678640689,nucleotide,3618,,genus
3618,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,,2563110461,nucleotide,3618,,genus
3618,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,,1877027943,nucleotide,3618,,genus
3618,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,,1883997825,nucleotide,3618,,genus
3618,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,,1783393246,nucleotide,3618,,genus
3618,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,,1769125898,nucleotide,3618,,genus
3618,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,,1983801606,nucleotide,3618,,genus
3618,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,,2091527528,nucleotide,3618,,genus
3618,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,,2282745924,nucleotide,3618,,genus
3618,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,,2563110465,nucleotide,3618,,genus
3618,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,,2154025029,nucleotide,3618,,genus
3618,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,,2563110462,nucleotide,3618,,genus
3618,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,,1906931493,nucleotide,3618,,genus
3618,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,,2563110466,nucleotide,3618,,genus
3618,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,,2563110464,nucleotide,3618,,genus
3618,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,,1907864924,nucleotide,3618,,genus
3618,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,,1919572050,nucleotide,3618,,genus
3618,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,,2563110463,nucleotide,3618,,genus
3618,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,,1784322606,nucleotide,3618,,genus
3618,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,,1273269708,nucleotide,3618,,genus
3618,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,,523582284,nucleotide,3618,,genus
3618,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,,2204566859,nucleotide,3618,,genus
3618,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,,2191444506,nucleotide,3618,,genus
24663,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Physalis,,1832704588,nucleotide,24663,,genus
24663,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Physalis,,1847693418,nucleotide,24663,,genus
24663,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Physalis,,2443483890,nucleotide,24663,,genus
24663,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Physalis,,2459370445,nucleotide,24663,,genus
24663,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Physalis,,1832704413,nucleotide,24663,,genus
24663,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Physalis,,1826710746,nucleotide,24663,,genus
24663,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Physalis,,2627712148,nucleotide,24663,,genus
24663,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Physalis,,2627866669,nucleotide,24663,,genus
24663,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Physalis,,2666679211,nucleotide,24663,,genus
24663,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Physalis,,2424419799,nucleotide,24663,,genus
24663,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Physalis,,2431531660,nucleotide,24663,,genus
24663,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Physalis,,1952058212,nucleotide,24663,,genus
24663,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Physalis,,2076239545,nucleotide,24663,,genus
24663,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Physalis,,2636818544,nucleotide,24663,,genus
24663,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Physalis,,2373986664,nucleotide,24663,,genus
24663,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Physalis,,757173470,nucleotide,24663,,genus
24663,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Physalis,,814071933,nucleotide,24663,,genus
24663,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Physalis,,1460392939,nucleotide,24663,,genus
24663,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Physalis,,1460393025,nucleotide,24663,,genus
24663,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Physalis,,1460393512,nucleotide,24663,,genus
24663,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Physalis,,1488178461,nucleotide,24663,,genus
24663,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Physalis,,1488178547,nucleotide,24663,,genus
24663,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Physalis,,1832704675,nucleotide,24663,,genus
24663,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Physalis,,1847693505,nucleotide,24663,,genus
24663,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Physalis,,530342163,nucleotide,24663,,genus
24663,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Physalis,,197252303,nucleotide,24663,,genus
24663,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Physalis,,593019225,nucleotide,24663,,genus
24663,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Physalis,,593019223,nucleotide,24663,,genus
24663,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Physalis,,593019221,nucleotide,24663,,genus
24663,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Physalis,,197252301,nucleotide,24663,,genus
57576,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Hedysarum,Hedysarum alpinum,1810944944,nucleotide,47034,,genus
57576,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Hedysarum,Hedysarum alpinum,1824664367,nucleotide,47034,,genus
57576,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Hedysarum,Hedysarum alpinum,2157138856,nucleotide,47034,,genus
57576,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Hedysarum,Hedysarum alpinum,2582768125,nucleotide,47034,,genus
57576,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Hedysarum,Hedysarum alpinum,2627888026,nucleotide,47034,,genus
57576,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Hedysarum,Hedysarum alpinum,2582768202,nucleotide,47034,,genus
57576,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Hedysarum,Hedysarum alpinum,2627888103,nucleotide,47034,,genus
57576,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Hedysarum,Hedysarum alpinum,1827863895,nucleotide,47034,,genus
57576,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Hedysarum,Hedysarum alpinum,1834970935,nucleotide,47034,,genus
57576,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Hedysarum,Hedysarum alpinum,2301996174,nucleotide,47034,,genus
57576,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Hedysarum,Hedysarum alpinum,2073953472,nucleotide,47034,,genus
57576,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Hedysarum,Hedysarum alpinum,1839352125,nucleotide,47034,,genus
57576,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Hedysarum,Hedysarum alpinum,2582768279,nucleotide,47034,,genus
57576,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Hedysarum,Hedysarum alpinum,2627888180,nucleotide,47034,,genus
57576,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Hedysarum,Hedysarum alpinum,2065943793,nucleotide,47034,,genus
57576,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Hedysarum,Hedysarum alpinum,2582768048,nucleotide,47034,,genus
57576,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Hedysarum,Hedysarum alpinum,2627887949,nucleotide,47034,,genus
43691,Eukaryota,Streptophyta,Magnoliopsida,Sapindales,Burseraceae,Canarium,Canarium ovatum,1845861377,nucleotide,43690,,genus
43691,Eukaryota,Streptophyta,Magnoliopsida,Sapindales,Burseraceae,Canarium,Canarium ovatum,1863125509,nucleotide,43690,,genus
43691,Eukaryota,Streptophyta,Magnoliopsida,Sapindales,Burseraceae,Canarium,Canarium ovatum,2090601279,nucleotide,43690,,genus
43691,Eukaryota,Streptophyta,Magnoliopsida,Sapindales,Burseraceae,Canarium,Canarium ovatum,2031444119,nucleotide,43690,,genus
43691,Eukaryota,Streptophyta,Magnoliopsida,Sapindales,Burseraceae,Canarium,Canarium ovatum,2090601534,nucleotide,43690,,genus
43691,Eukaryota,Streptophyta,Magnoliopsida,Sapindales,Burseraceae,Canarium,Canarium ovatum,2465303067,nucleotide,43690,,genus
43691,Eukaryota,Streptophyta,Magnoliopsida,Sapindales,Burseraceae,Canarium,Canarium ovatum,2489640484,nucleotide,43690,,genus
43691,Eukaryota,Streptophyta,Magnoliopsida,Sapindales,Burseraceae,Canarium,Canarium ovatum,2438309188,nucleotide,43690,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2582771888,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2627891124,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2582771153,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2627890460,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2582771312,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2627890548,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2643614054,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2666708278,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2582771725,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2627890961,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,1841709044,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2582771400,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2627890636,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2582769567,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2627888952,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2419852361,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2666703263,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2582771482,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2627890718,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2582770761,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2627890068,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2582770192,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2627889560,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2582771566,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2627890802,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2582769650,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2627889035,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2582769959,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2627889278,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2582770510,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2627889817,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2582770677,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2627889984,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2582770593,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2627889900,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2582770349,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2627889653,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2582771075,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2627890382,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2582769733,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2627889118,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2582771976,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2627891212,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2582770845,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2627890152,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2582770042,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2627889380,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2582770921,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2627890228,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2582770998,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2627890305,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2582770117,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2627889470,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2582770433,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2627889740,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2582769885,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2582771811,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2627891047,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2582770274,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2017480112,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2582771649,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2627890885,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2582769808,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2627889193,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2292905750,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2130419326,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,2582771241,nucleotide,106975,,genus
106975,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,,340842605,nucleotide,106975,,genus
13731,Eukaryota,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Tragopogon,Tragopogon porrifolius,2635082344,nucleotide,13730,,genus
13731,Eukaryota,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Tragopogon,Tragopogon porrifolius,2666689030,nucleotide,13730,,genus
13731,Eukaryota,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Tragopogon,Tragopogon porrifolius,2582975954,nucleotide,13730,,genus
13731,Eukaryota,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Tragopogon,Tragopogon porrifolius,2627891727,nucleotide,13730,,genus
13731,Eukaryota,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Tragopogon,Tragopogon porrifolius,748994669,nucleotide,13730,,genus
13028,Eukaryota,Chordata,Actinopteri,"",Sciaenidae,Cynoscion,,2329468247,nucleotide,13028,,genus
13028,Eukaryota,Chordata,Actinopteri,"",Sciaenidae,Cynoscion,,2580283052,nucleotide,13028,,genus
13028,Eukaryota,Chordata,Actinopteri,"",Sciaenidae,Cynoscion,,2329468226,nucleotide,13028,,genus
13028,Eukaryota,Chordata,Actinopteri,"",Sciaenidae,Cynoscion,,2329468246,nucleotide,13028,,genus
13028,Eukaryota,Chordata,Actinopteri,"",Sciaenidae,Cynoscion,,1067908745,nucleotide,13028,,genus
119682,Eukaryota,Chordata,Actinopteri,Spariformes,Sparidae,Archosargus,Archosargus probatocephalus,2580279619,nucleotide,119681,,genus
395311,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,Rumex arcticus,1854235982,nucleotide,3618,,genus
395311,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,Rumex arcticus,1611804892,nucleotide,3618,,genus
395311,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,Rumex arcticus,1678640689,nucleotide,3618,,genus
395311,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,Rumex arcticus,2563110461,nucleotide,3618,,genus
395311,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,Rumex arcticus,1877027943,nucleotide,3618,,genus
395311,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,Rumex arcticus,1883997825,nucleotide,3618,,genus
395311,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,Rumex arcticus,1783393246,nucleotide,3618,,genus
395311,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,Rumex arcticus,1769125898,nucleotide,3618,,genus
395311,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,Rumex arcticus,1983801606,nucleotide,3618,,genus
395311,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,Rumex arcticus,2091527528,nucleotide,3618,,genus
395311,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,Rumex arcticus,2282745924,nucleotide,3618,,genus
395311,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,Rumex arcticus,2563110465,nucleotide,3618,,genus
